,DeliveryDateTime,Price
400,2024-10-27 00:15:00+02:00,106.11
401,2024-10-28 00:15:00+01:00,89.11
402,2024-10-29 00:15:00+01:00,103.48
403,2024-10-30 00:15:00+01:00,107.02
404,2024-10-31 00:15:00+01:00,114.05
408,2024-11-01 00:15:00+01:00,87.18
409,2024-11-02 00:15:00+01:00,100.65
410,2024-11-03 00:15:00+01:00,97.1
411,2024-11-04 00:15:00+01:00,98.01
412,2024-11-05 00:15:00+01:00,101.11
413,2024-11-06 00:15:00+01:00,114.72
414,2024-11-07 00:15:00+01:00,108.1
415,2024-11-08 00:15:00+01:00,110.81
416,2024-11-09 00:15:00+01:00,111.79
417,2024-11-10 00:15:00+01:00,116.59
489,2024-06-14 00:30:00+02:00,86.51
490,2024-06-15 00:30:00+02:00,61.94
491,2024-06-16 00:30:00+02:00,27.13
492,2024-06-17 00:30:00+02:00,10.71
493,2024-06-18 00:30:00+02:00,77.27
494,2024-06-19 00:30:00+02:00,54.77
495,2024-06-20 00:30:00+02:00,90.33
496,2024-06-21 00:30:00+02:00,105.0
497,2024-06-22 00:30:00+02:00,200.0
498,2024-06-23 00:30:00+02:00,110.75
499,2024-06-24 00:30:00+02:00,97.71
500,2024-06-25 00:30:00+02:00,60.36
501,2024-06-26 00:30:00+02:00,45.86
502,2024-06-27 00:30:00+02:00,117.0
503,2024-06-28 00:30:00+02:00,112.27
504,2024-06-29 00:30:00+02:00,88.95
505,2024-06-30 00:30:00+02:00,66.34
510,2024-07-01 00:30:00+02:00,124.93
511,2024-07-02 00:30:00+02:00,70.49
512,2024-07-03 00:30:00+02:00,63.51
514,2024-07-05 00:30:00+02:00,35.93
515,2024-07-06 00:30:00+02:00,104.0
516,2024-07-07 00:30:00+02:00,-5.78
517,2024-07-08 00:30:00+02:00,68.17
518,2024-07-09 00:30:00+02:00,63.31
519,2024-07-10 00:30:00+02:00,51.36
520,2024-07-11 00:30:00+02:00,80.45
521,2024-07-12 00:30:00+02:00,120.62
522,2024-07-13 00:30:00+02:00,39.52
523,2024-07-14 00:30:00+02:00,83.49
524,2024-07-15 00:30:00+02:00,65.51
525,2024-07-16 00:30:00+02:00,87.31
526,2024-07-17 00:30:00+02:00,101.0
527,2024-07-18 00:30:00+02:00,81.74
528,2024-07-19 00:30:00+02:00,68.82
529,2024-07-20 00:30:00+02:00,88.36
530,2024-07-21 00:30:00+02:00,72.84
531,2024-07-22 00:30:00+02:00,137.31
532,2024-07-23 00:30:00+02:00,89.14
533,2024-07-24 00:30:00+02:00,36.5
534,2024-07-25 00:30:00+02:00,120.23
535,2024-07-26 00:30:00+02:00,94.47
536,2024-07-27 00:30:00+02:00,92.66
537,2024-07-28 00:30:00+02:00,81.13
538,2024-07-29 00:30:00+02:00,48.33
539,2024-07-30 00:30:00+02:00,83.78
540,2024-07-31 00:30:00+02:00,93.19
544,2024-08-01 00:30:00+02:00,119.58
545,2024-08-02 00:30:00+02:00,86.9
546,2024-08-03 00:30:00+02:00,97.0
547,2024-08-04 00:30:00+02:00,94.13
548,2024-08-05 00:30:00+02:00,46.2
549,2024-08-06 00:30:00+02:00,55.81
550,2024-08-07 00:30:00+02:00,85.3
551,2024-08-08 00:30:00+02:00,102.8
553,2024-08-10 00:30:00+02:00,100.83
554,2024-08-11 00:30:00+02:00,98.67
555,2024-08-12 00:30:00+02:00,93.15
556,2024-08-13 00:30:00+02:00,105.06
557,2024-08-14 00:30:00+02:00,86.7
558,2024-08-15 00:30:00+02:00,124.71
559,2024-08-16 00:30:00+02:00,94.38
560,2024-08-17 00:30:00+02:00,110.7
561,2024-08-18 00:30:00+02:00,99.49
562,2024-08-19 00:30:00+02:00,85.54
563,2024-08-20 00:30:00+02:00,88.0
564,2024-08-21 00:30:00+02:00,88.9
565,2024-08-22 00:30:00+02:00,92.96
566,2024-08-23 00:30:00+02:00,71.75
567,2024-08-24 00:30:00+02:00,104.6
568,2024-08-25 00:30:00+02:00,23.91
569,2024-08-26 00:30:00+02:00,115.0
570,2024-08-27 00:30:00+02:00,127.34
571,2024-08-28 00:30:00+02:00,115.28
572,2024-08-29 00:30:00+02:00,111.78
573,2024-08-30 00:30:00+02:00,114.71
574,2024-08-31 00:30:00+02:00,102.8
578,2024-09-01 00:30:00+02:00,83.8
579,2024-09-02 00:30:00+02:00,86.4
580,2024-09-03 00:30:00+02:00,0.0
581,2024-09-04 00:30:00+02:00,98.54
582,2024-09-05 00:30:00+02:00,91.81
583,2024-09-06 00:30:00+02:00,83.21
584,2024-09-07 00:30:00+02:00,106.67
585,2024-09-08 00:30:00+02:00,73.42
586,2024-09-09 00:30:00+02:00,88.4
587,2024-09-10 00:30:00+02:00,64.91
588,2024-09-11 00:30:00+02:00,48.07
589,2024-09-12 00:30:00+02:00,75.31
590,2024-09-13 00:30:00+02:00,86.66
591,2024-09-14 00:30:00+02:00,48.13
592,2024-09-15 00:30:00+02:00,72.7
593,2024-09-16 00:30:00+02:00,88.51
594,2024-09-17 00:30:00+02:00,88.45
595,2024-09-18 00:30:00+02:00,81.0
596,2024-09-19 00:30:00+02:00,79.46
597,2024-09-20 00:30:00+02:00,74.06
600,2024-09-23 00:30:00+02:00,89.81
601,2024-09-24 00:30:00+02:00,73.85
602,2024-09-25 00:30:00+02:00,61.36
603,2024-09-26 00:30:00+02:00,75.7
604,2024-09-27 00:30:00+02:00,-6.53
605,2024-09-28 00:30:00+02:00,-2.0
606,2024-09-29 00:30:00+02:00,65.65
607,2024-09-30 00:30:00+02:00,-5.8
612,2024-10-01 00:30:00+02:00,-0.86
613,2024-10-02 00:30:00+02:00,86.12
614,2024-10-03 00:30:00+02:00,72.4
615,2024-10-04 00:30:00+02:00,78.41
616,2024-10-05 00:30:00+02:00,79.0
617,2024-10-06 00:30:00+02:00,57.11
618,2024-10-07 00:30:00+02:00,25.1
619,2024-10-08 00:30:00+02:00,66.0
620,2024-10-09 00:30:00+02:00,42.23
621,2024-10-10 00:30:00+02:00,43.77
622,2024-10-11 00:30:00+02:00,60.91
623,2024-10-12 00:30:00+02:00,66.4
624,2024-10-13 00:30:00+02:00,-4.59
625,2024-10-14 00:30:00+02:00,52.03
626,2024-10-15 00:30:00+02:00,79.21
627,2024-10-16 00:30:00+02:00,6.25
628,2024-10-17 00:30:00+02:00,23.94
629,2024-10-18 00:30:00+02:00,69.24
631,2024-10-20 00:30:00+02:00,61.71
632,2024-10-21 00:30:00+02:00,-12.21
633,2024-10-22 00:30:00+02:00,68.51
634,2024-10-23 00:30:00+02:00,72.63
635,2024-10-24 00:30:00+02:00,78.73
636,2024-10-25 00:30:00+02:00,82.86
637,2024-10-26 00:30:00+02:00,103.79
638,2024-10-27 00:30:00+02:00,65.24
639,2024-10-28 00:30:00+01:00,77.14
640,2024-10-29 00:30:00+01:00,84.82
641,2024-10-30 00:30:00+01:00,95.39
642,2024-10-31 00:30:00+01:00,92.3
646,2024-11-01 00:30:00+01:00,74.53
647,2024-11-02 00:30:00+01:00,80.0
648,2024-11-03 00:30:00+01:00,90.23
649,2024-11-04 00:30:00+01:00,88.52
650,2024-11-05 00:30:00+01:00,95.41
651,2024-11-06 00:30:00+01:00,101.0
652,2024-11-07 00:30:00+01:00,97.45
653,2024-11-08 00:30:00+01:00,106.68
654,2024-11-09 00:30:00+01:00,103.7
655,2024-11-10 00:30:00+01:00,99.71
727,2024-06-14 00:45:00+02:00,83.8
728,2024-06-15 00:45:00+02:00,46.49
729,2024-06-16 00:45:00+02:00,6.21
730,2024-06-17 00:45:00+02:00,0.06
731,2024-06-18 00:45:00+02:00,41.78
732,2024-06-19 00:45:00+02:00,48.85
733,2024-06-20 00:45:00+02:00,90.33
734,2024-06-21 00:45:00+02:00,94.14
735,2024-06-22 00:45:00+02:00,200.0
736,2024-06-23 00:45:00+02:00,110.75
737,2024-06-24 00:45:00+02:00,91.21
738,2024-06-25 00:45:00+02:00,48.76
739,2024-06-26 00:45:00+02:00,111.78
740,2024-06-27 00:45:00+02:00,66.88
741,2024-06-28 00:45:00+02:00,112.27
742,2024-06-29 00:45:00+02:00,132.69
743,2024-06-30 00:45:00+02:00,60.0
748,2024-07-01 00:45:00+02:00,80.0
749,2024-07-02 00:45:00+02:00,71.09
750,2024-07-03 00:45:00+02:00,70.51
752,2024-07-05 00:45:00+02:00,22.75
753,2024-07-06 00:45:00+02:00,95.0
754,2024-07-07 00:45:00+02:00,-7.78
755,2024-07-08 00:45:00+02:00,61.25
756,2024-07-09 00:45:00+02:00,60.6
757,2024-07-10 00:45:00+02:00,51.1
758,2024-07-11 00:45:00+02:00,72.33
759,2024-07-12 00:45:00+02:00,120.62
760,2024-07-13 00:45:00+02:00,29.01
761,2024-07-14 00:45:00+02:00,76.25
762,2024-07-15 00:45:00+02:00,90.23
763,2024-07-16 00:45:00+02:00,72.5
764,2024-07-17 00:45:00+02:00,73.13
765,2024-07-18 00:45:00+02:00,77.27
766,2024-07-19 00:45:00+02:00,59.74
767,2024-07-20 00:45:00+02:00,88.36
768,2024-07-21 00:45:00+02:00,56.37
769,2024-07-22 00:45:00+02:00,137.31
770,2024-07-23 00:45:00+02:00,78.33
771,2024-07-24 00:45:00+02:00,76.16
772,2024-07-25 00:45:00+02:00,110.7
773,2024-07-26 00:45:00+02:00,94.44
774,2024-07-27 00:45:00+02:00,91.99
775,2024-07-28 00:45:00+02:00,71.74
776,2024-07-29 00:45:00+02:00,42.08
777,2024-07-30 00:45:00+02:00,75.19
778,2024-07-31 00:45:00+02:00,83.59
782,2024-08-01 00:45:00+02:00,101.84
783,2024-08-02 00:45:00+02:00,87.25
784,2024-08-03 00:45:00+02:00,71.49
785,2024-08-04 00:45:00+02:00,90.15
786,2024-08-05 00:45:00+02:00,45.21
787,2024-08-06 00:45:00+02:00,67.15
788,2024-08-07 00:45:00+02:00,79.28
789,2024-08-08 00:45:00+02:00,89.19
791,2024-08-10 00:45:00+02:00,83.43
792,2024-08-11 00:45:00+02:00,98.46
793,2024-08-12 00:45:00+02:00,95.3
794,2024-08-13 00:45:00+02:00,105.03
795,2024-08-14 00:45:00+02:00,72.9
796,2024-08-15 00:45:00+02:00,122.65
797,2024-08-16 00:45:00+02:00,85.04
798,2024-08-17 00:45:00+02:00,105.9
799,2024-08-18 00:45:00+02:00,92.51
800,2024-08-19 00:45:00+02:00,81.2
801,2024-08-20 00:45:00+02:00,82.6
802,2024-08-21 00:45:00+02:00,84.3
803,2024-08-22 00:45:00+02:00,81.3
804,2024-08-23 00:45:00+02:00,57.42
805,2024-08-24 00:45:00+02:00,93.02
806,2024-08-25 00:45:00+02:00,5.42
807,2024-08-26 00:45:00+02:00,115.0
808,2024-08-27 00:45:00+02:00,127.34
809,2024-08-28 00:45:00+02:00,115.28
810,2024-08-29 00:45:00+02:00,111.78
811,2024-08-30 00:45:00+02:00,105.51
812,2024-08-31 00:45:00+02:00,34.0
816,2024-09-01 00:45:00+02:00,82.6
817,2024-09-02 00:45:00+02:00,86.94
818,2024-09-03 00:45:00+02:00,0.0
819,2024-09-04 00:45:00+02:00,95.2
820,2024-09-05 00:45:00+02:00,87.5
821,2024-09-06 00:45:00+02:00,81.4
822,2024-09-07 00:45:00+02:00,110.69
823,2024-09-08 00:45:00+02:00,76.86
824,2024-09-09 00:45:00+02:00,82.01
825,2024-09-10 00:45:00+02:00,60.81
826,2024-09-11 00:45:00+02:00,38.83
827,2024-09-12 00:45:00+02:00,72.0
828,2024-09-13 00:45:00+02:00,74.93
829,2024-09-14 00:45:00+02:00,41.9
830,2024-09-15 00:45:00+02:00,65.4
831,2024-09-16 00:45:00+02:00,85.65
832,2024-09-17 00:45:00+02:00,84.75
833,2024-09-18 00:45:00+02:00,80.77
834,2024-09-19 00:45:00+02:00,77.86
835,2024-09-20 00:45:00+02:00,72.51
838,2024-09-23 00:45:00+02:00,71.31
839,2024-09-24 00:45:00+02:00,72.75
840,2024-09-25 00:45:00+02:00,50.68
841,2024-09-26 00:45:00+02:00,73.69
842,2024-09-27 00:45:00+02:00,-13.16
843,2024-09-28 00:45:00+02:00,-6.8
844,2024-09-29 00:45:00+02:00,63.52
845,2024-09-30 00:45:00+02:00,-12.7
850,2024-10-01 00:45:00+02:00,-3.62
851,2024-10-02 00:45:00+02:00,85.61
852,2024-10-03 00:45:00+02:00,69.01
853,2024-10-04 00:45:00+02:00,76.04
854,2024-10-05 00:45:00+02:00,68.2
855,2024-10-06 00:45:00+02:00,52.38
856,2024-10-07 00:45:00+02:00,15.11
857,2024-10-08 00:45:00+02:00,55.98
858,2024-10-09 00:45:00+02:00,26.86
859,2024-10-10 00:45:00+02:00,35.6
860,2024-10-11 00:45:00+02:00,64.32
861,2024-10-12 00:45:00+02:00,56.25
862,2024-10-13 00:45:00+02:00,-12.62
863,2024-10-14 00:45:00+02:00,41.12
864,2024-10-15 00:45:00+02:00,68.97
865,2024-10-16 00:45:00+02:00,-7.02
866,2024-10-17 00:45:00+02:00,0.86
867,2024-10-18 00:45:00+02:00,65.86
869,2024-10-20 00:45:00+02:00,45.82
870,2024-10-21 00:45:00+02:00,-17.06
871,2024-10-22 00:45:00+02:00,54.77
872,2024-10-23 00:45:00+02:00,48.18
873,2024-10-24 00:45:00+02:00,76.37
874,2024-10-25 00:45:00+02:00,81.09
875,2024-10-26 00:45:00+02:00,100.11
876,2024-10-27 00:45:00+02:00,48.32
877,2024-10-28 00:45:00+01:00,69.07
878,2024-10-29 00:45:00+01:00,87.3
879,2024-10-30 00:45:00+01:00,94.35
880,2024-10-31 00:45:00+01:00,68.61
884,2024-11-01 00:45:00+01:00,64.15
885,2024-11-02 00:45:00+01:00,84.99
886,2024-11-03 00:45:00+01:00,81.39
887,2024-11-04 00:45:00+01:00,77.44
888,2024-11-05 00:45:00+01:00,89.91
889,2024-11-06 00:45:00+01:00,97.29
890,2024-11-07 00:45:00+01:00,95.58
891,2024-11-08 00:45:00+01:00,95.47
892,2024-11-09 00:45:00+01:00,95.52
893,2024-11-10 00:45:00+01:00,97.7
965,2024-06-14 01:00:00+02:00,78.6
966,2024-06-15 01:00:00+02:00,68.86
967,2024-06-16 01:00:00+02:00,29.73
968,2024-06-17 01:00:00+02:00,81.29
969,2024-06-18 01:00:00+02:00,144.35
970,2024-06-19 01:00:00+02:00,111.99
971,2024-06-20 01:00:00+02:00,179.33
972,2024-06-21 01:00:00+02:00,118.66
973,2024-06-22 01:00:00+02:00,200.0
974,2024-06-23 01:00:00+02:00,107.41
975,2024-06-24 01:00:00+02:00,105.0
976,2024-06-25 01:00:00+02:00,73.53
977,2024-06-26 01:00:00+02:00,98.74
978,2024-06-27 01:00:00+02:00,99.97
979,2024-06-28 01:00:00+02:00,109.3
980,2024-06-29 01:00:00+02:00,110.3
981,2024-06-30 01:00:00+02:00,68.7
986,2024-07-01 01:00:00+02:00,100.91
987,2024-07-02 01:00:00+02:00,73.6
988,2024-07-03 01:00:00+02:00,99.92
990,2024-07-05 01:00:00+02:00,36.46
991,2024-07-06 01:00:00+02:00,42.93
992,2024-07-07 01:00:00+02:00,3.87
993,2024-07-08 01:00:00+02:00,81.69
994,2024-07-09 01:00:00+02:00,103.47
995,2024-07-10 01:00:00+02:00,70.15
