,Hour_q,Price
2024-02-26 00:00:00+01:00,0,57.83
2024-02-27 00:00:00+01:00,0,57.62
2024-02-28 00:00:00+01:00,0,60.36
2024-02-29 00:00:00+01:00,0,60.93
,0,
,0,
,0,
2024-03-01 00:00:00+01:00,0,62.04
2024-03-02 00:00:00+01:00,0,59.95
2024-03-03 00:00:00+01:00,0,56.08
2024-03-04 00:00:00+01:00,0,69.13
2024-03-05 00:00:00+01:00,0,61.96
2024-03-06 00:00:00+01:00,0,71
2024-03-07 00:00:00+01:00,0,73.33
2024-03-08 00:00:00+01:00,0,70.63
2024-03-09 00:00:00+01:00,0,63.73
2024-03-10 00:00:00+01:00,0,48.65
2024-03-11 00:00:00+01:00,0,49.22
2024-03-12 00:00:00+01:00,0,68.94
2024-03-13 00:00:00+01:00,0,62.76
2024-03-14 00:00:00+01:00,0,63.29
2024-03-15 00:00:00+01:00,0,48.07
2024-03-16 00:00:00+01:00,0,56.15
2024-03-17 00:00:00+01:00,0,64.99
2024-03-18 00:00:00+01:00,0,64.12
2024-03-19 00:00:00+01:00,0,73.2
2024-03-20 00:00:00+01:00,0,76.01
2024-03-21 00:00:00+01:00,0,74.68
2024-03-22 00:00:00+01:00,0,54.52
2024-03-23 00:00:00+01:00,0,69
2024-03-24 00:00:00+01:00,0,32.1
2024-03-25 00:00:00+01:00,0,62.51
2024-03-26 00:00:00+01:00,0,74.65
2024-03-27 00:00:00+01:00,0,58.35
2024-03-28 00:00:00+01:00,0,54.06
2024-03-29 00:00:00+01:00,0,20.6
2024-03-30 00:00:00+01:00,0,69.3
2024-03-31 00:00:00+01:00,0,60.13
,0,
2024-04-01 00:00:00+02:00,0,42.13
2024-04-02 00:00:00+02:00,0,10.07
2024-04-03 00:00:00+02:00,0,65.73
2024-04-04 00:00:00+02:00,0,50.99
2024-04-05 00:00:00+02:00,0,58.83
2024-04-06 00:00:00+02:00,0,53.94
2024-04-07 00:00:00+02:00,0,10.81
2024-04-08 00:00:00+02:00,0,64.94
2024-04-09 00:00:00+02:00,0,65.59
2024-04-10 00:00:00+02:00,0,24.59
2024-04-11 00:00:00+02:00,0,64.37
2024-04-12 00:00:00+02:00,0,70.62
2024-04-13 00:00:00+02:00,0,57.4
2024-04-14 00:00:00+02:00,0,44.76
2024-04-15 00:00:00+02:00,0,75.46
2024-04-16 00:00:00+02:00,0,28.64
2024-04-17 00:00:00+02:00,0,71.83
2024-04-18 00:00:00+02:00,0,91.45
2024-04-19 00:00:00+02:00,0,75.6
2024-04-20 00:00:00+02:00,0,64.59
2024-04-21 00:00:00+02:00,0,79.41
2024-04-22 00:00:00+02:00,0,76.39
2024-04-23 00:00:00+02:00,0,88.32
2024-04-24 00:00:00+02:00,0,81.49
2024-04-25 00:00:00+02:00,0,83.5
2024-04-26 00:00:00+02:00,0,79.87
2024-04-27 00:00:00+02:00,0,90.93
2024-04-28 00:00:00+02:00,0,56.39
2024-04-29 00:00:00+02:00,0,63.15
2024-04-30 00:00:00+02:00,0,73.32
,0,
,0,
2024-05-01 00:00:00+02:00,0,62.97
2024-05-02 00:00:00+02:00,0,19.33
2024-05-03 00:00:00+02:00,0,62.29
2024-05-04 00:00:00+02:00,0,86.91
2024-05-05 00:00:00+02:00,0,83.84
2024-05-06 00:00:00+02:00,0,82.86
2024-05-07 00:00:00+02:00,0,81.73
2024-05-08 00:00:00+02:00,0,74.03
2024-05-09 00:00:00+02:00,0,80.62
2024-05-10 00:00:00+02:00,0,79.64
2024-05-11 00:00:00+02:00,0,85.77
2024-05-12 00:00:00+02:00,0,61.35
2024-05-13 00:00:00+02:00,0,43.07
2024-05-14 00:00:00+02:00,0,94.8
2024-05-15 00:00:00+02:00,0,86.06
2024-05-16 00:00:00+02:00,0,97.37
2024-05-17 00:00:00+02:00,0,78.41
2024-05-18 00:00:00+02:00,0,74.74
2024-05-19 00:00:00+02:00,0,86.39
2024-05-20 00:00:00+02:00,0,89.12
2024-05-21 00:00:00+02:00,0,87.83
2024-05-22 00:00:00+02:00,0,81.95
2024-05-23 00:00:00+02:00,0,76.43
2024-05-24 00:00:00+02:00,0,100.74
2024-05-25 00:00:00+02:00,0,94.88
2024-05-26 00:00:00+02:00,0,107.11
2024-05-27 00:00:00+02:00,0,77.77
2024-05-28 00:00:00+02:00,0,102.2
2024-05-29 00:00:00+02:00,0,78.9
2024-05-30 00:00:00+02:00,0,94.36
2024-05-31 00:00:00+02:00,0,89.65
,0,
2024-06-01 00:00:00+02:00,0,82.7
2024-06-02 00:00:00+02:00,0,49.66
2024-06-03 00:00:00+02:00,0,90.19
2024-06-04 00:00:00+02:00,0,109.11
2024-06-05 00:00:00+02:00,0,86.78
2024-06-06 00:00:00+02:00,0,110
2024-06-07 00:00:00+02:00,0,102
2024-06-08 00:00:00+02:00,0,121
2024-06-09 00:00:00+02:00,0,107.66
2024-06-10 00:00:00+02:00,0,73.29
2024-06-11 00:00:00+02:00,0,90.85
2024-06-12 00:00:00+02:00,0,106.12
2024-06-13 00:00:00+02:00,0,94.71
2024-06-14 00:00:00+02:00,0,77.82
2024-06-15 00:00:00+02:00,0,55.77
2024-06-16 00:00:00+02:00,0,49.59
2024-06-17 00:00:00+02:00,0,80.88
2024-06-18 00:00:00+02:00,0,110.03
2024-06-19 00:00:00+02:00,0,109.81
2024-06-20 00:00:00+02:00,0,101.96
2024-06-21 00:00:00+02:00,0,109.9
2024-06-22 00:00:00+02:00,0,114.62
2024-06-23 00:00:00+02:00,0,110.65
2024-06-24 00:00:00+02:00,0,120.03
2024-06-25 00:00:00+02:00,0,95.14
2024-06-26 00:00:00+02:00,0,110.85
2024-06-27 00:00:00+02:00,0,96
2024-06-28 00:00:00+02:00,0,122.33
2024-06-29 00:00:00+02:00,0,108.86
2024-06-30 00:00:00+02:00,0,87.87
,0,
,0,
2024-07-01 00:00:00+02:00,0,92.35
2024-07-02 00:00:00+02:00,0,81.99
2024-07-03 00:00:00+02:00,0,76.62
2024-07-04 00:00:00+02:00,0,73.75
2024-07-05 00:00:00+02:00,0,49.57
2024-07-06 00:00:00+02:00,0,100
2024-07-07 00:00:00+02:00,0,24.46
2024-07-08 00:00:00+02:00,0,83.75
2024-07-09 00:00:00+02:00,0,101.99
2024-07-10 00:00:00+02:00,0,66.06
2024-07-11 00:00:00+02:00,0,95.53
2024-07-12 00:00:00+02:00,0,104.74
2024-07-13 00:00:00+02:00,0,101.16
2024-07-14 00:00:00+02:00,0,94.94
2024-07-15 00:00:00+02:00,0,91.98
2024-07-16 00:00:00+02:00,0,93.44
2024-07-17 00:00:00+02:00,0,96.85
2024-07-18 00:00:00+02:00,0,111.13
2024-07-19 00:00:00+02:00,0,99.6
2024-07-20 00:00:00+02:00,0,106.54
2024-07-21 00:00:00+02:00,0,84.84
2024-07-22 00:00:00+02:00,0,107.89
2024-07-23 00:00:00+02:00,0,89.49
2024-07-24 00:00:00+02:00,0,79.11
2024-07-25 00:00:00+02:00,0,105
2024-07-26 00:00:00+02:00,0,91.28
2024-07-27 00:00:00+02:00,0,105
2024-07-28 00:00:00+02:00,0,102.16
2024-07-29 00:00:00+02:00,0,67.5
2024-07-30 00:00:00+02:00,0,82.9
2024-07-31 00:00:00+02:00,0,97.96
,0,
2024-08-01 00:00:00+02:00,0,115
2024-08-02 00:00:00+02:00,0,93.93
2024-08-03 00:00:00+02:00,0,116.02
2024-08-04 00:00:00+02:00,0,96.93
2024-08-05 00:00:00+02:00,0,89.91
2024-08-06 00:00:00+02:00,0,102.73
2024-08-07 00:00:00+02:00,0,90.91
2024-08-08 00:00:00+02:00,0,129.42
2024-08-09 00:00:00+02:00,0,105.62
2024-08-10 00:00:00+02:00,0,121.51
2024-08-11 00:00:00+02:00,0,107.06
2024-08-12 00:00:00+02:00,0,98
2024-08-13 00:00:00+02:00,0,104.09
2024-08-14 00:00:00+02:00,0,98.54
2024-08-15 00:00:00+02:00,0,105.71
2024-08-16 00:00:00+02:00,0,106.37
2024-08-17 00:00:00+02:00,0,112.24
2024-08-18 00:00:00+02:00,0,110.35
2024-08-19 00:00:00+02:00,0,100.63
2024-08-20 00:00:00+02:00,0,102.01
2024-08-21 00:00:00+02:00,0,107.91
2024-08-22 00:00:00+02:00,0,95.06
2024-08-23 00:00:00+02:00,0,97.55
2024-08-24 00:00:00+02:00,0,131.79
2024-08-25 00:00:00+02:00,0,68.53
2024-08-26 00:00:00+02:00,0,115
2024-08-27 00:00:00+02:00,0,117.41
2024-08-28 00:00:00+02:00,0,120
2024-08-29 00:00:00+02:00,0,125
2024-08-30 00:00:00+02:00,0,109.54
2024-08-31 00:00:00+02:00,0,109.76
,0,
2024-09-01 00:00:00+02:00,0,95.48
2024-09-02 00:00:00+02:00,0,103.25
2024-09-03 00:00:00+02:00,0,109.27
2024-09-04 00:00:00+02:00,0,110.82
2024-09-05 00:00:00+02:00,0,101.27
2024-09-06 00:00:00+02:00,0,94.65
2024-09-07 00:00:00+02:00,0,106.83
2024-09-08 00:00:00+02:00,0,93.52
2024-09-09 00:00:00+02:00,0,81.5
2024-09-10 00:00:00+02:00,0,70.99
2024-09-11 00:00:00+02:00,0,44.92
2024-09-12 00:00:00+02:00,0,90.34
2024-09-13 00:00:00+02:00,0,96.22
2024-09-14 00:00:00+02:00,0,58.6
2024-09-15 00:00:00+02:00,0,75.37
2024-09-16 00:00:00+02:00,0,82.1
2024-09-17 00:00:00+02:00,0,93.25
2024-09-18 00:00:00+02:00,0,89.83
2024-09-19 00:00:00+02:00,0,73.73
2024-09-20 00:00:00+02:00,0,67.22
2024-09-21 00:00:00+02:00,0,93.67
2024-09-22 00:00:00+02:00,0,93.35
2024-09-23 00:00:00+02:00,0,82.59
2024-09-24 00:00:00+02:00,0,83.61
2024-09-25 00:00:00+02:00,0,60.8
2024-09-26 00:00:00+02:00,0,70.78
2024-09-27 00:00:00+02:00,0,3.54
2024-09-28 00:00:00+02:00,0,1.77
2024-09-29 00:00:00+02:00,0,63.9
2024-09-30 00:00:00+02:00,0,17.1
,0,
,0,
2024-10-01 00:00:00+02:00,0,3.21
2024-10-02 00:00:00+02:00,0,83.16
2024-10-03 00:00:00+02:00,0,66.26
2024-10-04 00:00:00+02:00,0,73.98
2024-10-05 00:00:00+02:00,0,93.1
2024-10-06 00:00:00+02:00,0,64.46
2024-10-07 00:00:00+02:00,0,34.58
2024-10-08 00:00:00+02:00,0,75.87
2024-10-09 00:00:00+02:00,0,56.16
2024-10-10 00:00:00+02:00,0,50.07
2024-10-11 00:00:00+02:00,0,80.02
2024-10-12 00:00:00+02:00,0,88.9
2024-10-13 00:00:00+02:00,0,0
2024-10-14 00:00:00+02:00,0,50.49
2024-10-15 00:00:00+02:00,0,88.7
2024-10-16 00:00:00+02:00,0,53.4
2024-10-17 00:00:00+02:00,0,17.04
2024-10-18 00:00:00+02:00,0,74.65
2024-10-19 00:00:00+02:00,0,81.06
2024-10-20 00:00:00+02:00,0,52.07
2024-10-21 00:00:00+02:00,0,8.9
2024-10-22 00:00:00+02:00,0,89.29
2024-10-23 00:00:00+02:00,0,80.07
2024-10-24 00:00:00+02:00,0,93.95
2024-10-25 00:00:00+02:00,0,77.86
2024-10-26 00:00:00+02:00,0,106.93
2024-10-27 00:00:00+02:00,0,92.71
2024-10-28 00:00:00+01:00,0,96.43
2024-10-29 00:00:00+01:00,0,101.83
2024-10-30 00:00:00+01:00,0,102.02
2024-10-31 00:00:00+01:00,0,105.38
,0,
2024-11-01 00:00:00+01:00,0,99.09
2024-11-02 00:00:00+01:00,0,98.86
2024-11-03 00:00:00+01:00,0,101.19
2024-11-04 00:00:00+01:00,0,
2024-11-05 00:00:00+01:00,0,
2024-11-06 00:00:00+01:00,0,
2024-11-07 00:00:00+01:00,0,
2024-11-08 00:00:00+01:00,0,
2024-11-09 00:00:00+01:00,0,
2024-11-10 00:00:00+01:00,0,
2024-11-11 00:00:00+01:00,0,
2024-11-12 00:00:00+01:00,0,
2024-11-13 00:00:00+01:00,0,
2024-11-14 00:00:00+01:00,0,
2024-11-15 00:00:00+01:00,0,
2024-11-16 00:00:00+01:00,0,
2024-11-17 00:00:00+01:00,0,
2024-11-18 00:00:00+01:00,0,
2024-11-19 00:00:00+01:00,0,
2024-11-20 00:00:00+01:00,0,
2024-11-21 00:00:00+01:00,0,
2024-11-22 00:00:00+01:00,0,
2024-11-23 00:00:00+01:00,0,
2024-11-24 00:00:00+01:00,0,
2024-11-25 00:00:00+01:00,0,
2024-11-26 00:00:00+01:00,0,
2024-11-27 00:00:00+01:00,0,
2024-11-28 00:00:00+01:00,0,
2024-11-29 00:00:00+01:00,0,
2024-11-30 00:00:00+01:00,0,
,0,
,0,
2024-12-01 00:00:00+01:00,0,
2024-12-02 00:00:00+01:00,0,
2024-12-03 00:00:00+01:00,0,
2024-12-04 00:00:00+01:00,0,
2024-12-05 00:00:00+01:00,0,
2024-12-06 00:00:00+01:00,0,
2024-12-07 00:00:00+01:00,0,
2024-12-08 00:00:00+01:00,0,
2024-12-09 00:00:00+01:00,0,
2024-12-10 00:00:00+01:00,0,
2024-12-11 00:00:00+01:00,0,
2024-12-12 00:00:00+01:00,0,
2024-12-13 00:00:00+01:00,0,
2024-12-14 00:00:00+01:00,0,
2024-12-15 00:00:00+01:00,0,
2024-12-16 00:00:00+01:00,0,
2024-12-17 00:00:00+01:00,0,
2024-12-18 00:00:00+01:00,0,
2024-12-19 00:00:00+01:00,0,
2024-12-20 00:00:00+01:00,0,
2024-12-21 00:00:00+01:00,0,
2024-12-22 00:00:00+01:00,0,
2024-12-23 00:00:00+01:00,0,
2024-12-24 00:00:00+01:00,0,
2024-12-25 00:00:00+01:00,0,
2024-12-26 00:00:00+01:00,0,
2024-12-27 00:00:00+01:00,0,
2024-12-28 00:00:00+01:00,0,
2024-12-29 00:00:00+01:00,0,
2024-12-30 00:00:00+01:00,0,
2024-12-31 00:00:00+01:00,0,
2024-01-01 01:00:00+01:00,1,0.01
2024-01-02 01:00:00+01:00,1,19.36
2024-01-03 01:00:00+01:00,1,12.21
2024-01-04 01:00:00+01:00,1,50.46
2024-01-05 01:00:00+01:00,1,80.51
2024-01-06 01:00:00+01:00,1,80.2
2024-01-07 01:00:00+01:00,1,79.82
2024-01-08 01:00:00+01:00,1,81.94
2024-01-09 01:00:00+01:00,1,86.18
2024-01-10 01:00:00+01:00,1,86.76
2024-01-11 01:00:00+01:00,1,88.59
2024-01-12 01:00:00+01:00,1,87.7
2024-01-13 01:00:00+01:00,1,84.63
2024-01-14 01:00:00+01:00,1,67.61
2024-01-15 01:00:00+01:00,1,67.24
2024-01-16 01:00:00+01:00,1,81.77
2024-01-17 01:00:00+01:00,1,78.97
2024-01-18 01:00:00+01:00,1,76.94
2024-01-19 01:00:00+01:00,1,66.44
2024-01-20 01:00:00+01:00,1,64.52
2024-01-21 01:00:00+01:00,1,57.88
2024-01-22 01:00:00+01:00,1,52.28
2024-01-23 01:00:00+01:00,1,51.83
2024-01-24 01:00:00+01:00,1,57.35
2024-01-25 01:00:00+01:00,1,49.61
2024-01-26 01:00:00+01:00,1,62
2024-01-27 01:00:00+01:00,1,57.12
2024-01-28 01:00:00+01:00,1,60.47
2024-01-29 01:00:00+01:00,1,47.26
2024-01-30 01:00:00+01:00,1,68.76
2024-01-31 01:00:00+01:00,1,72.48
,1,
2024-02-01 01:00:00+01:00,1,77.66
2024-02-02 01:00:00+01:00,1,61.04
2024-02-03 01:00:00+01:00,1,64.49
2024-02-04 01:00:00+01:00,1,24.29
2024-02-05 01:00:00+01:00,1,29.71
2024-02-06 01:00:00+01:00,1,44.31
2024-02-07 01:00:00+01:00,1,41.99
2024-02-08 01:00:00+01:00,1,73.2
2024-02-09 01:00:00+01:00,1,59.1
2024-02-10 01:00:00+01:00,1,64.08
2024-02-11 01:00:00+01:00,1,53.94
2024-02-12 01:00:00+01:00,1,61.87
2024-02-13 01:00:00+01:00,1,65.37
2024-02-14 01:00:00+01:00,1,59.34
2024-02-15 01:00:00+01:00,1,58.47
2024-02-16 01:00:00+01:00,1,51.08
2024-02-17 01:00:00+01:00,1,59.13
2024-02-18 01:00:00+01:00,1,54.81
2024-02-19 01:00:00+01:00,1,44.76
2024-02-20 01:00:00+01:00,1,54.32
2024-02-21 01:00:00+01:00,1,50.77
2024-02-22 01:00:00+01:00,1,42.83
2024-02-23 01:00:00+01:00,1,18.22
2024-02-24 01:00:00+01:00,1,63.9
2024-02-25 01:00:00+01:00,1,55.44
2024-02-26 01:00:00+01:00,1,56.82
2024-02-27 01:00:00+01:00,1,57.55
2024-02-28 01:00:00+01:00,1,59.4
2024-02-29 01:00:00+01:00,1,59.48
,1,
,1,
,1,
2024-03-01 01:00:00+01:00,1,61.42
2024-03-02 01:00:00+01:00,1,56.03
2024-03-03 01:00:00+01:00,1,56.21
2024-03-04 01:00:00+01:00,1,67.9
2024-03-05 01:00:00+01:00,1,61.67
2024-03-06 01:00:00+01:00,1,70.7
2024-03-07 01:00:00+01:00,1,72.32
2024-03-08 01:00:00+01:00,1,66.96
2024-03-09 01:00:00+01:00,1,61.88
2024-03-10 01:00:00+01:00,1,46.06
2024-03-11 01:00:00+01:00,1,52.94
2024-03-12 01:00:00+01:00,1,65.56
2024-03-13 01:00:00+01:00,1,60.73
2024-03-14 01:00:00+01:00,1,56.9
2024-03-15 01:00:00+01:00,1,45.65
2024-03-16 01:00:00+01:00,1,44.95
2024-03-17 01:00:00+01:00,1,59.48
2024-03-18 01:00:00+01:00,1,57.14
2024-03-19 01:00:00+01:00,1,72.16
2024-03-20 01:00:00+01:00,1,72.91
2024-03-21 01:00:00+01:00,1,69.04
2024-03-22 01:00:00+01:00,1,50.68
2024-03-23 01:00:00+01:00,1,64.71
2024-03-24 01:00:00+01:00,1,17.43
2024-03-25 01:00:00+01:00,1,60.09
2024-03-26 01:00:00+01:00,1,70.13
2024-03-27 01:00:00+01:00,1,57.09
2024-03-28 01:00:00+01:00,1,48.33
2024-03-29 01:00:00+01:00,1,18.83
2024-03-30 01:00:00+01:00,1,58.16
2024-03-31 01:00:00+01:00,1,46.8
,1,
2024-04-01 01:00:00+02:00,1,34.75
2024-04-02 01:00:00+02:00,1,3.91
2024-04-03 01:00:00+02:00,1,63.42
2024-04-04 01:00:00+02:00,1,49.06
2024-04-05 01:00:00+02:00,1,55.72
2024-04-06 01:00:00+02:00,1,41.64
2024-04-07 01:00:00+02:00,1,0.94
2024-04-08 01:00:00+02:00,1,63.48
2024-04-09 01:00:00+02:00,1,60.4
2024-04-10 01:00:00+02:00,1,13.98
2024-04-11 01:00:00+02:00,1,59.25
2024-04-12 01:00:00+02:00,1,65.2
2024-04-13 01:00:00+02:00,1,46.38
2024-04-14 01:00:00+02:00,1,31.18
2024-04-15 01:00:00+02:00,1,75.19
2024-04-16 01:00:00+02:00,1,19.1
2024-04-17 01:00:00+02:00,1,64.42
2024-04-18 01:00:00+02:00,1,83.22
2024-04-19 01:00:00+02:00,1,59.16
2024-04-20 01:00:00+02:00,1,59.12
2024-04-21 01:00:00+02:00,1,65.62
2024-04-22 01:00:00+02:00,1,78.05
2024-04-23 01:00:00+02:00,1,86.69
2024-04-24 01:00:00+02:00,1,77.47
2024-04-25 01:00:00+02:00,1,80
2024-04-26 01:00:00+02:00,1,74
2024-04-27 01:00:00+02:00,1,93.96
2024-04-28 01:00:00+02:00,1,45.67
2024-04-29 01:00:00+02:00,1,60.05
2024-04-30 01:00:00+02:00,1,65.21
,1,
,1,
2024-05-01 01:00:00+02:00,1,53.86
2024-05-02 01:00:00+02:00,1,14.4
2024-05-03 01:00:00+02:00,1,57.69
2024-05-04 01:00:00+02:00,1,80.8
2024-05-05 01:00:00+02:00,1,77.23
2024-05-06 01:00:00+02:00,1,75.67
2024-05-07 01:00:00+02:00,1,78.9
2024-05-08 01:00:00+02:00,1,69.73
2024-05-09 01:00:00+02:00,1,80.58
2024-05-10 01:00:00+02:00,1,72.12
2024-05-11 01:00:00+02:00,1,83.18
2024-05-12 01:00:00+02:00,1,49.62
2024-05-13 01:00:00+02:00,1,39.52
2024-05-14 01:00:00+02:00,1,93.65
2024-05-15 01:00:00+02:00,1,82.78
2024-05-16 01:00:00+02:00,1,88.52
2024-05-17 01:00:00+02:00,1,82.4
2024-05-18 01:00:00+02:00,1,68.71
2024-05-19 01:00:00+02:00,1,80.77
2024-05-20 01:00:00+02:00,1,87.36
2024-05-21 01:00:00+02:00,1,71.74
2024-05-22 01:00:00+02:00,1,71.21
2024-05-23 01:00:00+02:00,1,73.17
2024-05-24 01:00:00+02:00,1,91.22
2024-05-25 01:00:00+02:00,1,91.92
2024-05-26 01:00:00+02:00,1,98.47
2024-05-27 01:00:00+02:00,1,78.26
2024-05-28 01:00:00+02:00,1,90.53
2024-05-29 01:00:00+02:00,1,71.28
2024-05-30 01:00:00+02:00,1,87.79
2024-05-31 01:00:00+02:00,1,82.34
,1,
2024-06-01 01:00:00+02:00,1,79.51
2024-06-02 01:00:00+02:00,1,44.88
2024-06-03 01:00:00+02:00,1,92.97
2024-06-04 01:00:00+02:00,1,101.49
2024-06-05 01:00:00+02:00,1,78.21
2024-06-06 01:00:00+02:00,1,109.13
2024-06-07 01:00:00+02:00,1,94.66
2024-06-08 01:00:00+02:00,1,115
2024-06-09 01:00:00+02:00,1,104.59
2024-06-10 01:00:00+02:00,1,74.76
2024-06-11 01:00:00+02:00,1,80.7
2024-06-12 01:00:00+02:00,1,104.1
2024-06-13 01:00:00+02:00,1,92.78
2024-06-14 01:00:00+02:00,1,64.78
2024-06-15 01:00:00+02:00,1,39.07
2024-06-16 01:00:00+02:00,1,39.08
2024-06-17 01:00:00+02:00,1,72.43
2024-06-18 01:00:00+02:00,1,106.45
2024-06-19 01:00:00+02:00,1,107.53
2024-06-20 01:00:00+02:00,1,110
2024-06-21 01:00:00+02:00,1,98.88
2024-06-22 01:00:00+02:00,1,106.14
2024-06-23 01:00:00+02:00,1,105
2024-06-24 01:00:00+02:00,1,99.39
2024-06-25 01:00:00+02:00,1,95.13
2024-06-26 01:00:00+02:00,1,101.25
2024-06-27 01:00:00+02:00,1,87.03
2024-06-28 01:00:00+02:00,1,102.16
2024-06-29 01:00:00+02:00,1,103.49
2024-06-30 01:00:00+02:00,1,63.06
,1,
,1,
2024-07-01 01:00:00+02:00,1,82.77
2024-07-02 01:00:00+02:00,1,78.84
2024-07-03 01:00:00+02:00,1,74.18
2024-07-04 01:00:00+02:00,1,63.99
2024-07-05 01:00:00+02:00,1,36.52
2024-07-06 01:00:00+02:00,1,66.44
2024-07-07 01:00:00+02:00,1,21.66
2024-07-08 01:00:00+02:00,1,78.35
2024-07-09 01:00:00+02:00,1,87.29
2024-07-10 01:00:00+02:00,1,61.57
2024-07-11 01:00:00+02:00,1,80.38
2024-07-12 01:00:00+02:00,1,89.51
2024-07-13 01:00:00+02:00,1,61.07
2024-07-14 01:00:00+02:00,1,71.26
2024-07-15 01:00:00+02:00,1,73.25
2024-07-16 01:00:00+02:00,1,74.1
2024-07-17 01:00:00+02:00,1,80.33
2024-07-18 01:00:00+02:00,1,86.53
2024-07-19 01:00:00+02:00,1,85.54
2024-07-20 01:00:00+02:00,1,102.25
2024-07-21 01:00:00+02:00,1,72.78
2024-07-22 01:00:00+02:00,1,90.87
2024-07-23 01:00:00+02:00,1,78.49
2024-07-24 01:00:00+02:00,1,76.27
2024-07-25 01:00:00+02:00,1,104.74
2024-07-26 01:00:00+02:00,1,73.33
2024-07-27 01:00:00+02:00,1,94.64
2024-07-28 01:00:00+02:00,1,89.34
2024-07-29 01:00:00+02:00,1,64.11
2024-07-30 01:00:00+02:00,1,71.48
2024-07-31 01:00:00+02:00,1,83.96
,1,
2024-08-01 01:00:00+02:00,1,113.75
2024-08-02 01:00:00+02:00,1,87.14
2024-08-03 01:00:00+02:00,1,111.85
2024-08-04 01:00:00+02:00,1,89.17
2024-08-05 01:00:00+02:00,1,74.7
2024-08-06 01:00:00+02:00,1,95.13
2024-08-07 01:00:00+02:00,1,82.63
2024-08-08 01:00:00+02:00,1,91.06
2024-08-09 01:00:00+02:00,1,85.97
2024-08-10 01:00:00+02:00,1,104.23
2024-08-11 01:00:00+02:00,1,105.28
2024-08-12 01:00:00+02:00,1,86.98
2024-08-13 01:00:00+02:00,1,91.13
2024-08-14 01:00:00+02:00,1,96.14
2024-08-15 01:00:00+02:00,1,105.15
2024-08-16 01:00:00+02:00,1,89.68
2024-08-17 01:00:00+02:00,1,107.14
2024-08-18 01:00:00+02:00,1,107.66
2024-08-19 01:00:00+02:00,1,91.33
2024-08-20 01:00:00+02:00,1,107
2024-08-21 01:00:00+02:00,1,97.7
2024-08-22 01:00:00+02:00,1,83.56
2024-08-23 01:00:00+02:00,1,87.68
2024-08-24 01:00:00+02:00,1,119.62
2024-08-25 01:00:00+02:00,1,71.52
2024-08-26 01:00:00+02:00,1,102.94
2024-08-27 01:00:00+02:00,1,116.88
2024-08-28 01:00:00+02:00,1,111.43
2024-08-29 01:00:00+02:00,1,120.53
2024-08-30 01:00:00+02:00,1,100.51
2024-08-31 01:00:00+02:00,1,107.95
,1,
2024-09-01 01:00:00+02:00,1,86.01
2024-09-02 01:00:00+02:00,1,97.63
